0.000616532,0.995639
0.00217539,0.734258
0.00254121,0.210533
0.00271165,0.993603
0.00314031,0.395892
0.00323708,0.852511
0.00325588,0.505151
0.00344261,0.881766
0.00348748,0.650135
0.00415163,0.766561
0.00416898,0.47545
0.00457305,0.252111
0.00515378,0.944356
0.00580007,0.562448
0.0063833,0.156768
0.00648149,0.937677
0.00706735,0.296361
0.00727183,0.261746
0.00819133,0.22391
0.00829653,0.677397
0.0083428,0.864744
0.00853345,0.455744
0.00864414,0.405509
0.00880974,0.552755
0.00887044,0.400857
0.00925522,0.127482
0.0101777,0.220648
0.0101988,0.420331
0.0108451,0.78611
0.0111213,0.748504
0.0113056,0.673269
0.0113563,0.526725
0.0114158,0.293481
0.0114665,0.773889
0.0117519,0.456217
0.0133851,0.113398
0.013441,0.0413378
0.0135116,0.491805
0.013866,0.592613
0.0139328,0.779157
0.0139497,0.483805
0.0139954,0.250733
0.0140492,0.239146
0.0143134,0.922247
0.0144337,0.175757
0.0150679,0.619293
0.0154195,0.537549
0.0158157,0.411359
0.0162031,0.661179
0.0164322,0.171026
0.016524,0.437508
0.0166823,0.857246
0.017181,0.374941
0.0179219,0.994516
0.0179386,0.768823
0.0179457,0.340993
0.0182254,0.6447
0.0183824,0.417498
0.0185189,0.928195
0.0189042,0.325603
0.0195876,0.980727
0.0197308,0.651907
0.0201573,0.963904
0.0203939,0.747817
0.0211269,0.728586
0.0211743,0.163781
0.0216909,0.725732
0.0216991,0.944401
0.0217394,0.323465
0.0219338,0.780082
0.0220137,0.735731
0.0222,0.827208
0.0226799,0.106875
0.0232757,0.478208
0.0237467,0.721206
0.0247372,0.445003
0.0254296,0.86219
0.0256615,0.579406
0.026401,0.341112
0.0266212,0.801886
0.0269386,0.880306
0.0270152,0.903974
0.0275669,0.188848
0.0279312,0.520177
0.0281602,0.609251
0.0282799,0.768218
0.0286983,0.866695
0.0290613,0.933395
0.0298507,0.935067
0.0311695,0.395621
0.0313118,0.514455
0.031485,0.945716
0.0315422,0.584869
0.0318626,0.614635
0.0333499,0.725079
0.0341259,0.53253
0.0342788,0.384888
0.0343109,0.346408
0.0343699,0.746163
0.0350539,0.756314
0.0353322,0.906012
0.0356531,0.286012
0.0357522,0.593311
0.0360144,0.912837
0.0369182,0.69603
0.0376136,0.581385
0.0377591,0.701227
0.0382735,0.212713
0.0386751,0.282274
0.0390828,0.58126
0.0390834,0.95837
0.0393278,0.868225
0.0393605,0.207702
0.0395639,0.595835
0.0402722,0.593645
0.0403446,0.855137
0.0412881,0.794846
0.0413111,0.13606
0.0415581,0.677853
0.042003,0.975519
0.0423094,0.662237
0.0423171,0.701035
0.0424562,0.898116
0.0428848,0.818421
0.0429523,0.78499
0.0431882,0.188777
0.0434289,0.485704
0.0435918,0.920199
0.0443684,0.54845
0.0452881,0.439946
0.0454147,0.803129
0.0454686,0.0249896
0.0459214,0.363287
0.0462555,0.9863
0.0463672,0.743781
0.0465184,0.738614
0.0475484,0.769149
0.0478631,0.396247
0.0485879,0.585145
0.0486836,0.384338
0.0487459,0.691967
0.0489799,0.609038
0.0498485,0.97665
0.0500991,0.865918
0.0504254,0.982687
0.0506903,0.797869
0.0510683,0.998615
0.0510915,0.608887
0.0511881,0.123982
0.0513551,0.673533
0.0516444,0.535817
0.0516893,0.711215
0.0517307,0.848527
0.0519331,0.355024
0.0520951,0.822159
0.0523642,0.205262
0.0525523,0.518482
0.0530171,0.777455
0.0532911,0.599964
0.053405,0.983456
0.0540374,0.737391
0.0542338,0.644206
0.0543186,0.803528
0.0545584,0.467834
0.0552205,0.673021
0.0552432,0.861822
0.0558567,0.542761
0.0563835,0.173276
0.0564214,0.894706
0.0564565,0.68367
0.0570984,0.170972
0.0571879,0.773585
0.0577256,0.500292
0.0580889,0.377053
0.0581593,0.998407
0.0583952,0.311609
0.0585229,0.827678
0.0590429,0.116802
0.0597422,0.910921
0.0598194,0.448433
0.0602429,0.572147
0.0605979,0.599552
0.0610232,0.112294
0.0610377,0.622888
0.0613299,0.664829
0.0614327,0.717624
0.0616109,0.86283
0.0617385,0.600985
0.0623473,0.837815
0.0623496,0.506294
0.0639524,0.982037
0.0648519,0.422456
0.0648849,0.912282
0.0653984,0.972295
0.0654428,0.864908
0.0661256,0.778661
0.0670824,0.856587
0.067388,0.756269
0.0673972,0.674924
0.0678812,0.770959
0.0680653,0.574231
0.0682766,0.982736
0.0687473,0.561059
0.0697759,0.487924
0.070329,0.257514
0.0710954,0.728654
0.0716224,0.418648
0.0716388,0.824552
0.0725592,0.745565
0.0734438,0.880825
0.073453,0.762526
0.0736281,0.945057
0.0736995,0.552828
0.0750331,0.524281
0.0760629,0.217505
0.0762539,0.706942
0.0770385,0.994351
0.0771617,0.655783
0.0774168,0.866261
0.0778808,0.870604
0.0779652,0.668716
0.0785168,0.972835
0.0789998,0.976643
0.0792289,0.623183
0.0794956,0.351175
0.0802637,0.413519
0.0805844,0.676811
0.0811087,0.967962
0.0813539,0.00143706
0.0818365,0.405981
0.0818983,0.620639
0.0820517,0.495446
0.0824346,0.76757
0.0825345,0.489876
0.0835086,0.196763
0.0845787,0.149146
0.0848726,0.929096
0.0849113,0.982171
0.0853353,0.95183
0.0853641,0.775919
0.0856629,0.871008
0.0856905,0.381625
0.0859994,0.764847
0.0865332,0.794713
0.0868834,0.556184
0.0873513,0.908918
0.0882912,0.841585
0.0883254,0.231145
0.088413,0.48479
0.0887197,0.717793
0.0888154,0.758621
0.0889502,0.479231
0.0897847,0.595327
0.0910263,0.433057
0.091255,0.428188
0.0922382,0.266161
0.0926361,0.241858
0.0926631,0.82915
0.0938481,0.771289
0.0951161,0.718378
0.0954591,0.742964
0.0966384,0.632355
0.0971053,0.976659
0.0981872,0.729378
0.098695,0.285271
0.0987929,0.267313
0.0988275,0.535965
0.0992711,0.991442
0.0992722,0.0373235
0.0992766,0.920195
0.0998824,0.141661
0.0999694,0.233952
0.100782,0.516683
0.102662,0.835091
0.102787,0.325092
0.104208,0.424828
0.104256,0.933976
0.104413,0.616477
0.104427,0.694207
0.104593,0.966283
0.105058,0.856921
0.105077,0.60334
0.105201,0.376879
0.105411,0.523749
0.105449,0.864083
0.105998,0.495751
0.106459,0.642563
0.106753,0.806092
0.106814,0.933794
0.10687,0.889841
0.10812,0.592194
0.109546,0.375053
0.109945,0.97154
0.110085,0.849913
0.110638,0.958149
0.111732,0.779595
0.111816,0.795932
0.113554,0.708287
0.113565,0.690212
0.113676,0.939673
0.114051,0.364014
0.114124,0.790193
0.115124,0.974161
0.116352,0.782054
0.116816,0.214129
0.116956,0.589786
0.117821,0.750107
0.117837,0.936331
0.118132,0.908551
0.118468,0.804128
0.118621,0.640904
0.119033,0.501642
0.119248,0.441596
0.120319,0.13985
0.12048,0.840393
0.120751,0.540784
0.121223,0.531466
0.121406,0.169721
0.121696,0.299391
0.122639,0.77175
0.123215,0.890335
0.123249,0.708094
0.123282,0.0805122
0.123387,0.915143
0.123811,0.866157
0.124059,0.867349
0.124258,0.350461
0.124665,0.505523
0.125344,0.72771
0.126664,0.819228
0.126735,0.294357
0.126757,0.446929
0.127197,0.874641
0.127287,0.687516
0.128623,0.885683
0.129338,0.902475
0.130093,0.6083
0.130402,0.472015
0.131138,0.789953
0.131901,0.255999
0.131956,0.853713
0.132235,0.97937
0.132793,0.778864
0.133039,0.25166
0.13334,0.278019
0.133467,0.796837
0.133629,0.991546
0.133884,0.3127
0.134189,0.936133
0.13426,0.811586
0.134313,0.985772
0.134586,0.934164
0.135162,0.714208
0.135362,0.865815
0.136289,0.437227
0.137761,0.215034
0.137913,0.014046
0.138225,0.00654354
0.138303,0.956999
0.138377,0.116725
0.138452,0.626355
0.139607,0.210591
0.140247,0.68091
0.141879,0.404966
0.142662,0.277864
0.143748,0.755522
0.143837,0.994365
0.144819,0.293881
0.146076,0.803899
0.146611,0.971869
0.146798,0.765139
0.146838,0.789135
0.147445,0.72134
0.147918,0.252302
0.148215,0.206812
0.149572,0.792605
0.149625,0.200759
0.150195,0.86204
0.15026,0.829367
0.15043,0.219993
0.150543,0.250684
0.151084,0.595722
0.152193,0.0759158
0.152273,0.138393
0.152482,0.948195
0.153041,0.288411
0.153792,0.255232
0.154065,0.652187
0.154202,0.169004
0.154211,0.915273
0.155119,0.709561
0.155195,0.789833
0.15544,0.842988
0.155873,0.469686
0.156529,0.702364
0.156539,0.87308
0.156723,0.875037
0.156919,0.461295
0.156975,0.758125
0.157731,0.913904
0.158756,0.877723
0.161484,0.997196
0.162582,0.820512
0.163436,0.0522338
0.163811,0.401683
0.165469,0.904507
0.165655,0.572239
0.165696,0.587728
0.165782,0.82406
0.166204,0.0491747
0.166349,0.813859
0.168224,0.673542
0.168521,0.103872
0.168625,0.996659
0.168815,0.659498
0.168928,0.5119
0.169354,0.835403
0.169624,0.231981
0.17046,0.650367
0.170562,0.0692299
0.171343,0.903035
0.171507,0.293635
0.172299,0.401465
0.172324,0.872299
0.172337,0.829574
0.172478,0.822191
0.172511,0.992912
