0.00241785,0.499022
0.0112833,0.50563
0.0199191,0.513127
0.0205737,0.504595
0.0208476,0.497796
0.0214783,0.496811
0.0216496,0.491653
0.0229217,0.503768
0.0254361,0.484218
0.0265079,0.520005
0.0295722,0.481049
0.0315093,0.502968
0.0344117,0.516385
0.0345549,0.51135
0.0367262,0.53411
0.0381462,0.503854
0.0382633,0.499774
0.0387361,0.493871
0.0389466,0.467375
0.0389959,0.477258
0.0393234,0.463926
0.0404554,0.460173
0.0472077,0.532074
0.0482891,0.544509
0.0486543,0.508441
0.049122,0.500051
0.0496612,0.543004
0.0503632,0.450602
0.050838,0.494333
0.0527912,0.530946
0.0550243,0.507698
0.05561,0.484061
0.0561492,0.481338
0.0561785,0.499228
0.056385,0.493
0.0566727,0.448497
0.0575761,0.528727
0.0576511,0.474647
0.0576812,0.543389
0.0584564,0.46673
0.0602525,0.504259
0.0623749,0.481826
0.0627917,0.444434
0.0643445,0.520405
0.0656562,0.481755
0.0673642,0.565759
0.0693701,0.53662
0.069778,0.533329
0.070471,0.503118
0.0727571,0.514731
0.0744107,0.480119
0.0750179,0.470306
0.0776699,0.478912
0.0799808,0.430463
0.0804473,0.469086
0.0810854,0.489904
0.0816753,0.485549
0.0834836,0.448526
0.0849073,0.448348
0.0858777,0.510357
0.0863021,0.576663
0.0882918,0.424187
0.0891519,0.42407
0.089195,0.498713
0.0895347,0.517683
0.0911458,0.467624
0.091163,0.493405
0.0913478,0.420247
0.0917198,0.417657
0.0927319,0.473632
0.093005,0.492263
0.0955343,0.442204
0.0958135,0.516528
0.0963045,0.417022
0.0963152,0.594642
0.0977798,0.409807
0.098018,0.584835
0.0982284,0.582533
0.0985428,0.448465
0.100022,0.44436
0.100553,0.463876
0.100836,0.4209
0.101848,0.576144
0.104764,0.497291
0.107734,0.50838
0.108588,0.604579
0.109648,0.428296
0.110154,0.6042
0.111959,0.405
0.112502,0.58886
0.112522,0.40359
0.113126,0.550795
0.11409,0.396752
0.115794,0.472617
0.116081,0.579905
0.116238,0.58751
0.119105,0.615912
0.120087,0.463597
0.120107,0.45209
0.120477,0.584235
0.121117,0.575632
0.121342,0.612193
0.122197,0.513084
0.123488,0.392998
0.124302,0.405919
0.124724,0.531647
0.125483,0.427649
0.12563,0.37549
0.125873,0.456534
0.12611,0.505536
0.127378,0.403729
0.127988,0.520711
0.12858,0.403561
0.128719,0.624027
0.130401,0.623203
0.130986,0.453087
0.133327,0.512276
0.13385,0.58391
0.134505,0.537895
0.134872,0.575397
0.136629,0.366166
0.136809,0.36441
0.136858,0.481044
0.1377,0.512102
0.138225,0.441767
0.13925,0.576511
0.14041,0.568778
0.140927,0.634721
0.141235,0.437626
0.142005,0.583796
0.143493,0.535708
0.143988,0.613541
0.144179,0.405238
0.144434,0.357322
0.144501,0.470032
0.144547,0.371602
0.144933,0.422837
0.145159,0.632969
0.145335,0.419907
0.146561,0.369225
0.14731,0.515473
0.147646,0.646832
0.148083,0.441633
0.149978,0.43356
0.150074,0.352036
0.150132,0.430687
0.150159,0.577866
0.150352,0.391874
0.15142,0.532841
0.15179,0.512176
0.151915,0.373982
0.152448,0.498804
0.152579,0.368133
0.153685,0.356871
0.156573,0.497874
0.156795,0.35479
0.156921,0.449229
0.157088,0.571659
0.157691,0.510507
0.158842,0.549724
0.158852,0.573926
0.159558,0.4867
0.160651,0.545266
0.162033,0.66134
0.166331,0.481388
0.166401,0.565796
0.16694,0.562235
0.167621,0.56538
0.168135,0.417458
0.169996,0.48363
0.17059,0.351725
0.171034,0.642015
0.171096,0.58604
0.171326,0.614891
0.171455,0.351927
0.171961,0.560945
0.172385,0.635771
0.172557,0.347088
0.172709,0.431385
0.172901,0.350273
0.173006,0.472012
0.173549,0.333659
0.173689,0.441811
0.174393,0.659663
0.174881,0.631126
0.175019,0.480493
0.175216,0.583512
0.175902,0.65132
0.176116,0.545626
0.176141,0.371487
0.176354,0.527145
0.176391,0.36958
0.176594,0.567302
0.176742,0.606252
0.177081,0.389987
0.177492,0.667267
0.177986,0.358282
0.17876,0.502041
0.178896,0.333378
0.179548,0.440981
0.179896,0.49288
0.180273,0.605515
0.180411,0.663703
0.180444,0.672681
0.18121,0.398961
0.181441,0.596836
0.181798,0.65346
0.182414,0.544055
0.18276,0.454915
0.182915,0.43831
0.183832,0.673936
0.185068,0.617591
0.185126,0.320903
0.185287,0.648323
0.185725,0.647935
0.18779,0.384809
0.187861,0.401718
0.187863,0.401009
0.187922,0.417692
0.188038,0.663906
0.18843,0.426369
0.188512,0.611628
0.188804,0.660638
0.188942,0.461023
0.189362,0.355902
0.189724,0.624479
0.190499,0.68921
0.190571,0.4206
0.190878,0.535121
0.190951,0.50802
0.191185,0.490037
0.191215,0.605015
0.191503,0.454864
0.192331,0.338129
0.192341,0.654457
0.193069,0.563256
0.193093,0.650215
0.193135,0.486971
0.193286,0.661837
0.193998,0.485245
0.194067,0.681097
0.194185,0.334833
0.194836,0.506319
0.194852,0.355745
0.195156,0.640649
0.195554,0.308059
0.195693,0.678578
0.195814,0.591964
0.195955,0.590762
0.195985,0.332381
0.19806,0.51731
0.198339,0.34665
0.19851,0.496547
0.198511,0.384672
0.198751,0.67782
0.199485,0.623967
0.199494,0.56305
0.199665,0.35784
0.199986,0.325416
0.200365,0.513699
0.200399,0.697909
0.20089,0.618804
0.20092,0.556528
0.202904,0.48429
0.203169,0.504309
0.203283,0.563668
0.204528,0.554232
0.205287,0.443948
0.205387,0.547383
0.205751,0.5266
0.206194,0.612308
0.206367,0.696159
0.206684,0.703677
0.207093,0.589679
0.207488,0.523164
0.20789,0.344017
0.208119,0.395056
0.208843,0.479136
0.210291,0.620854
0.210341,0.404169
0.212574,0.47496
0.214083,0.585583
0.214678,0.601342
0.216218,0.515223
0.216265,0.592787
0.216841,0.675135
0.218002,0.477974
0.218227,0.498762
0.218255,0.312983
0.218467,0.392437
0.218786,0.576706
0.219014,0.660664
0.219148,0.688723
0.22023,0.490328
0.220458,0.361328
0.220798,0.390224
0.221288,0.428647
0.221819,0.513284
0.222011,0.476494
0.222099,0.297272
0.22242,0.441245
0.222471,0.384952
0.222519,0.486134
0.222566,0.590646
0.222933,0.414009
0.223038,0.290397
0.223045,0.652053
0.223324,0.675962
0.223491,0.462164
0.224084,0.407209
0.224609,0.338533
0.224922,0.360176
0.225183,0.674011
0.225848,0.312006
0.226077,0.287756
0.226083,0.590422
0.226992,0.341251
0.227026,0.648719
0.229027,0.579993
0.230299,0.392474
0.2303,0.662998
0.230587,0.646679
0.230921,0.294375
0.230995,0.293901
0.231035,0.416308
0.231543,0.621033
0.231555,0.652683
0.232442,0.37651
0.232549,0.423077
0.232877,0.719052
0.233298,0.470274
0.233476,0.637871
0.233927,0.412696
0.234045,0.691364
0.234214,0.43993
0.234243,0.411863
0.235093,0.387037
0.23523,0.509079
0.235236,0.418454
0.236441,0.650623
0.236542,0.502279
0.236606,0.311644
0.236692,0.718576
0.236717,0.587903
0.237035,0.496433
0.237367,0.594799
0.23802,0.357121
0.238044,0.293183
0.239224,0.620763
0.239316,0.316432
0.239805,0.68385
0.239852,0.416165
0.240666,0.304674
0.240877,0.70961
0.240968,0.454632
0.241131,0.432789
0.241467,0.479705
0.241669,0.732134
0.241924,0.28018
0.241952,0.739101
0.241959,0.554209
0.242489,0.698103
0.242522,0.737879
0.242661,0.26051
0.242948,0.453202
0.243373,0.258956
0.243455,0.650321
0.243601,0.709565
0.243783,0.64881
0.243935,0.411091
0.244031,0.691252
0.244559,0.432311
0.24461,0.703588
0.244929,0.72677
0.244932,0.726185
0.245046,0.382488
0.245062,0.66871
0.245713,0.422484
0.245818,0.373112
0.246328,0.722357
0.246436,0.289708
0.246607,0.297545
0.247254,0.510592
0.247872,0.472705
0.247946,0.363394
0.24903,0.32896
0.24908,0.647261
0.249337,0.578031
0.249879,0.490604
0.250594,0.697576
0.25067,0.269577
0.25086,0.41387
0.25164,0.662935
0.252022,0.380581
0.2522,0.612155
0.252662,0.419488
0.253705,0.662449
0.254403,0.645915
0.255142,0.606188
0.255183,0.402569
0.255434,0.635958
0.255505,0.32657
